case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
448,direct_co_o_bridge__OOH,OOH_default_tilt30_az120,HBa16Co16O50,83,-539.2914428710938,-540.0736694335938,0.37017822265625,-6.506911679922816,1.163971185684204,8,False,stage1,co_o_bridge,3,default_tilt30_az120,
447,direct_co_o_bridge__OOH,OOH_default_tilt30_az90,HBa16Co16O50,83,-539.2244873046875,-540.0441284179688,0.39971923828125,-6.506555764071913,1.2212547063827515,8,False,stage1,co_o_bridge,3,default_tilt30_az90,
170,direct_co_top__H2O,H2O_co_bound_tilt0_az0,H2Ba16Co16O49,83,-541.2201538085938,-541.7920532226562,0.0,-6.527615099068147,0.5063072443008423,8,False,stage1,co_top,,co_bound_tilt0_az0,
171,direct_co_top__H2O,H2O_co_bound_tilt30_az0,H2Ba16Co16O49,83,-541.0612182617188,-541.7484741210938,0.0435791015625,-6.527090049651732,0.5688868761062622,8,False,stage1,co_top,,co_bound_tilt30_az0,
174,direct_co_top__H2O,H2O_co_bound_tilt30_az90,H2Ba16Co16O49,83,-541.0612182617188,-541.7484741210938,0.0435791015625,-6.527090049651732,0.568884551525116,8,False,stage1,co_top,,co_bound_tilt30_az90,
177,direct_co_top__H2O,H2O_co_bound_tilt30_az180,H2Ba16Co16O49,83,-541.0612182617188,-541.7484741210938,0.0435791015625,-6.527090049651732,0.5688844323158264,8,False,stage1,co_top,,co_bound_tilt30_az180,
180,direct_co_top__H2O,H2O_co_bound_tilt30_az270,H2Ba16Co16O49,83,-541.0612182617188,-541.7484741210938,0.0435791015625,-6.527090049651732,0.5688837170600891,8,False,stage1,co_top,,co_bound_tilt30_az270,
172,direct_co_top__H2O,H2O_co_bound_tilt30_az30,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336012244224548,8,False,stage1,co_top,,co_bound_tilt30_az30,
173,direct_co_top__H2O,H2O_co_bound_tilt30_az60,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336037874221802,8,False,stage1,co_top,,co_bound_tilt30_az60,
175,direct_co_top__H2O,H2O_co_bound_tilt30_az120,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336030721664429,8,False,stage1,co_top,,co_bound_tilt30_az120,
176,direct_co_top__H2O,H2O_co_bound_tilt30_az150,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336015224456787,8,False,stage1,co_top,,co_bound_tilt30_az150,
178,direct_co_top__H2O,H2O_co_bound_tilt30_az210,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5335993766784668,8,False,stage1,co_top,,co_bound_tilt30_az210,
179,direct_co_top__H2O,H2O_co_bound_tilt30_az240,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336016416549683,8,False,stage1,co_top,,co_bound_tilt30_az240,
181,direct_co_top__H2O,H2O_co_bound_tilt30_az300,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.533605694770813,8,False,stage1,co_top,,co_bound_tilt30_az300,
182,direct_co_top__H2O,H2O_co_bound_tilt30_az330,H2Ba16Co16O49,83,-541.0457153320312,-541.7278442382812,0.064208984375,-6.526841496846762,0.5336045622825623,8,False,stage1,co_top,,co_bound_tilt30_az330,
508,direct_co_top__H2O2,H2O2_default_tilt0_az0,H2Ba16Co16O50,84,-543.0829467773438,-544.8450927734375,0.0,-6.486251104445684,0.8174219131469727,8,False,stage1,co_top,,default_tilt0_az0,
510,direct_co_top__H2O2,H2O2_default_tilt30_az30,H2Ba16Co16O50,84,-543.0427856445312,-544.8178100585938,0.02728271484375,-6.4859263102213545,0.8829387426376343,8,False,stage1,co_top,,default_tilt30_az30,
513,direct_co_top__H2O2,H2O2_default_tilt30_az120,H2Ba16Co16O50,84,-543.0427856445312,-544.8178100585938,0.02728271484375,-6.4859263102213545,0.8829187154769897,8,False,stage1,co_top,,default_tilt30_az120,
516,direct_co_top__H2O2,H2O2_default_tilt30_az210,H2Ba16Co16O50,84,-543.0427856445312,-544.8178100585938,0.02728271484375,-6.4859263102213545,0.8829192519187927,8,False,stage1,co_top,,default_tilt30_az210,
519,direct_co_top__H2O2,H2O2_default_tilt30_az300,H2Ba16Co16O50,84,-543.0427856445312,-544.8178100585938,0.02728271484375,-6.4859263102213545,0.8829197287559509,8,False,stage1,co_top,,default_tilt30_az300,
512,direct_co_top__H2O2,H2O2_default_tilt30_az90,H2Ba16Co16O50,84,-543.0755615234375,-544.8107299804688,0.03436279296875,-6.485842023577009,0.7278829216957092,8,False,stage1,co_top,,default_tilt30_az90,
515,direct_co_top__H2O2,H2O2_default_tilt30_az180,H2Ba16Co16O50,84,-543.0755615234375,-544.8107299804688,0.03436279296875,-6.485842023577009,0.7278865575790405,8,False,stage1,co_top,,default_tilt30_az180,
509,direct_co_top__H2O2,H2O2_default_tilt30_az0,H2Ba16Co16O50,84,-543.0755004882812,-544.8106689453125,0.034423828125,-6.485841296968006,0.7278820276260376,8,False,stage1,co_top,,default_tilt30_az0,
518,direct_co_top__H2O2,H2O2_default_tilt30_az270,H2Ba16Co16O50,84,-543.0755004882812,-544.8106689453125,0.034423828125,-6.485841296968006,0.7279015779495239,8,False,stage1,co_top,,default_tilt30_az270,
511,direct_co_top__H2O2,H2O2_default_tilt30_az60,H2Ba16Co16O50,84,-543.0646362304688,-544.8074340820312,0.03765869140625,-6.485802786690848,0.7729803919792175,8,False,stage1,co_top,,default_tilt30_az60,
514,direct_co_top__H2O2,H2O2_default_tilt30_az150,H2Ba16Co16O50,84,-543.0646362304688,-544.8074340820312,0.03765869140625,-6.485802786690848,0.7729794383049011,8,False,stage1,co_top,,default_tilt30_az150,
